感觉,6549,0.6560323922360342,[ 6549  3812 12434 11387  1535 12512 10812  1957 83395 12954 24477],simplified
公寓,6617,0.7771812105607482,[ 6617  3132  8318  6363 13629 35420 14769 32104  6755 29803 16506],simplified
房间,12294,0.7080396492306539,"[ 12294  99504  35844  76999 101217  26671  43061  26188  66080  21841
  36099]",simplified
打扫,74066,0.795611977529713,"[ 74066  83255  73569  40284  66803 124629  32857  96194  82681  26671
  30125]",simplified
卧室,35844,0.7413124962936096,"[ 35844  12294  26671  42484  63091  79195  56015  76999  30316 101217
  66080]",simplified
卧室,35844,0.7413124962936096,"[ 35844  12294  26671  42484  63091  79195  56015  76999  30316 101217
  66080]",simplified
水,415,0.655261339041762,[ 415    1   34    3  363 6867 1735 2955 4934   58 9072],simplified
车,541,0.6965621377257543,"[   541   3957    511   1955  38389 145232    578  13927   2909   1390
   7279]",simplified
经验,5699,0.7443814853931312,[ 5699  9384 12960  3954  5352 73063  7245 17317  6316  7891  5599],simplified
新,91,0.5588503037895938,[  91    1    2 1429    3   16   24   34   80   52 1729],simplified
生活,462,0.9096239684881855,"[   462   3979   1625  31894  25115 103416   2835   1762  21321  42763
  27607]",simplified
房产,23888,0.7764297129945273,"[ 23888  31620  18607  14819  30213   8570  25906  25087  27879 133984
  29895]",simplified
主要,233,0.7062883912472248,[  233  2847 10299   206   992  4284   176  2714   528     2    24],simplified
转卖,45982,0.8102079735427881,"[ 45982  18434  34638  60903  22080  70993  52291 122882  49345   4759
   4507]",轉賣
人,32,0.6249029207522376,[ 32   3   1 101   2   8  61   5  47  60 108],simplified
联系,4038,0.7249041242563624,"[  4038  11811   1482  14754  10178   2515 142022   1788   1144   7935
  28707]",simplified
是,18,0.45739850399530174,[  18    2    6    1   24    8    3  321   16    7 2094],simplified
房子,8318,0.78079836667204,"[  8318  34557   6617  32070  83583  18797  16506  13629 134240  35033
  18405]",simplified
配,2031,0.6453899814372517,[2031 1492   24   51  283  529   80  266   53  363 1429],simplified
间,829,0.6140907748321877,[ 829  229   87 1380  578  275 1472  132  991  163   62],simplified
两,229,0.5016496371506235,[ 229  123 3133  155  578   87  479  132  163 1738 1390],simplified
公园,2038,0.7912833030486656,[ 2038 16129  1697 13366  4230 90575  2352  1359   715 11140 34734],simplified
事故,2947,0.7839056549757083,[ 2947  3567 18042  7389  1181  2863 19299 53091 15254   460 18180],simplified
买,5777,0.6433495072768737,"[  5777   6309   8484   4759   2510    766 137553    991    479    578
    983]",simplified
木头,34438,0.7951193313178891,"[ 34438  11083  96600 128295 102757 104663 100300  73590  75186  79411
  24945]",simplified
升降,15630,0.8591942516873624,"[ 15630 116967 107054  61784  77318  19642  37278 128324  13168  17555
  77870]",simplified
家具,15831,0.7692935358962476,"[ 15831  29532  34616 133105  78660   9244  81135  67634  24817  20470
  19902]",simplified
询问,16386,0.7083120543042257,"[ 16386   6860 123752  73249   8427  61692  25449  31028   4402  28741
 108462]",simplified
草坪,17450,0.8523621672522662,[17450 37585 64346  7587  9843 22250 20970 22033 60602 13344 13055],simplified
诚意,47046,0.8049600807280358,"[ 47046  70368 105028   7897 125225  79415  84377  51476  40291   9123
  22529]",simplified
带,1472,0.5912136294871796,[1472  578  991 1502  132  479   87  842  275 1738 2048],simplified
物业,31620,0.7665064543001349,[31620 18607 23888 14819  1879 25906  2646  6541 30213 23679 22038],simplified
学校,769,0.7084076960500716,"[   769 128508   1800    454    216  15498   4324   1477 116350   3364
  19580]",simplified
女生,8525,0.7734630447108861,[ 8525 12691  3994 36443 25395 21133  4992 29034 13223  1031 56548],simplified
卧室,35844,0.7413124962936096,"[ 35844  12294  26671  42484  63091  79195  56015  76999  30316 101217
  66080]",simplified
